Date,Time,PH,TEMP,DO,TURBIDITY,tempC,label
08-07-2022,23:20:00,6.82194,31.31815,16.36793,19.51947,34,0
08-07-2022,23:40:00,6.95239,21.78816,20.57236,33.97303,34,0
08-07-2022,00:00:00,4.73582,32.40758,13.16863,35.68146,34,0
08-07-2022,00:20:00,4.53212,42.14239,19.43108,58.61058,32,0
08-07-2022,00:40:00,5.39607,21.11444,18.98618,54.87094,32,0
08-07-2022,01:00:00,7.41922,15.13028,24.60879,29.01618,33,0
08-07-2022,01:20:00,7.4197,33.75327,19.80796,45.08944,35,0
08-07-2022,01:40:00,4.52963,24.02152,6.92842,47.27196,36,0
08-07-2022,02:00:00,7.45286,43.91677,23.60453,46.09257,38,0
08-07-2022,02:20:00,5.09618,43.80461,18.96561,33.64542,39,0
08-07-2022,02:40:00,5.33565,29.4163,12.17456,56.42987,41,0
08-07-2022,03:00:00,6.94536,31.53688,7.83858,44.18665,41,0
08-07-2022,03:20:00,7.25072,43.89925,8.75488,17.16714,41,0
08-07-2022,03:40:00,5.95318,21.53283,16.58344,57.56954,41,0
08-07-2022,04:00:00,5.79041,39.06556,15.19435,56.73153,41,0
08-07-2022,04:20:00,5.81683,40.29472,23.92019,23.66756,40,0
08-07-2022,04:40:00,5.1234,35.42853,21.5404,56.33062,40,0
08-07-2022,05:00:00,5.56623,36.03469,7.13823,47.02113,40,0
08-07-2022,05:20:00,4.63558,24.11445,17.67535,37.06772,39,0
08-07-2022,05:40:00,6.34318,16.46746,17.59113,57.7848,39,0
08-07-2022,06:00:00,5.17988,39.54326,5.89561,47.53249,38,0
08-07-2022,06:20:00,5.73749,32.55345,24.89753,21.86381,37,0
08-07-2022,06:40:00,6.67427,33.36643,6.90253,57.67004,36,0
08-07-2022,07:00:00,5.3753,23.53514,9.71729,21.96059,35,0
09-07-2022,07:20:00,5.21943,25.52549,6.15814,26.13741,33,0
09-07-2022,07:40:00,5.00225,41.11135,16.30341,40.6484,32,0
09-07-2022,08:00:00,7.30114,26.41491,11.96361,24.27882,34,0
09-07-2022,08:20:00,5.63336,18.65977,10.41691,28.88247,35,0
09-07-2022,08:40:00,5.2109,24.25929,11.10492,40.99377,36,0
09-07-2022,09:00:00,4.51428,22.45887,16.76813,58.4543,38,0
09-07-2022,09:20:00,4.9622,31.03577,4.69283,28.68496,40,0
09-07-2022,09:40:00,6.87543,39.93593,11.53502,34.22984,42,0
09-07-2022,10:00:00,5.25262,29.63956,18.8211,56.16815,42,0
09-07-2022,10:20:00,4.70749,41.16299,19.61044,47.07218,42,0
09-07-2022,10:40:00,6.74374,32.07201,5.19405,53.03416,42,0
09-07-2022,11:00:00,6.24935,32.31886,19.66924,54.78714,41,0
09-07-2022,11:20:00,5.33713,43.79653,10.07006,35.20723,41,0
09-07-2022,11:40:00,7.0878,18.44651,15.39262,22.57563,40,0
09-07-2022,12:00:00,6.33419,41.65989,12.97304,34.03199,39,0
09-07-2022,12:20:00,7.42488,32.10039,12.47231,25.76012,38,0
09-07-2022,12:40:00,6.48099,15.8912,16.70569,56.95008,37,0
09-07-2022,13:00:00,4.67325,43.56642,7.40633,16.78172,36,0
09-07-2022,13:20:00,4.50538,36.54368,12.3513,33.09834,35,0
09-07-2022,13:40:00,5.36782,16.53398,19.82174,58.99986,35,0
09-07-2022,14:00:00,6.5713,26.61975,20.75212,20.43699,35,0
09-07-2022,14:20:00,5.7327,25.37988,9.72041,48.06144,35,0
09-07-2022,14:40:00,7.10306,22.89182,21.86903,39.31454,34,0
09-07-2022,15:00:00,6.55922,21.5087,15.42768,59.56889,33,0
09-07-2022,15:20:00,5.51455,18.0825,13.97481,32.20341,35,0
09-07-2022,15:40:00,5.61239,39.90142,16.81018,50.04019,36,0
09-07-2022,16:00:00,7.45491,34.90776,16.67439,29.12883,38,0
09-07-2022,16:20:00,7.0978,36.62617,8.00999,24.34006,40,0
09-07-2022,16:40:00,6.94588,14.84175,19.48129,49.83589,41,0
09-07-2022,17:00:00,7.2994,23.99042,18.41068,24.78489,43,0
09-07-2022,17:20:00,6.55194,43.6667,6.52895,57.30563,43,0
09-07-2022,17:40:00,5.13843,44.06348,22.74158,23.58359,43,0
09-07-2022,18:00:00,6.15845,38.90649,15.84505,35.94166,42,0
09-07-2022,18:20:00,6.07657,23.64306,23.74513,44.98989,42,0
09-07-2022,18:40:00,6.15276,37.37479,15.83747,34.95132,42,0
09-07-2022,19:00:00,6.78815,37.71736,6.48628,45.71482,42,0
09-07-2022,19:20:00,7.32084,32.0271,17.16044,42.75344,41,0
09-07-2022,19:40:00,6.20344,30.14975,8.65938,37.78784,39,0
09-07-2022,20:00:00,7.31469,30.07665,24.59023,52.73158,38,0
09-07-2022,20:20:00,7.47471,40.74478,4.2324,51.33835,38,0
09-07-2022,20:40:00,6.54305,39.43474,13.30965,48.52524,37,0
09-07-2022,21:00:00,5.90987,22.97015,8.81159,57.82525,36,0
09-07-2022,21:20:00,6.67498,22.13677,8.61455,58.38555,36,0
09-07-2022,21:40:00,6.16852,39.51197,9.74315,47.02658,36,0
09-07-2022,22:00:00,5.28367,33.87256,23.75483,57.17433,35,0
09-07-2022,22:20:00,6.73676,24.33283,21.81012,39.50533,35,0
09-07-2022,22:40:00,6.91119,43.34572,9.61118,51.32354,34,0
09-07-2022,23:00:00,5.77439,34.38173,19.2486,20.54117,35,0
09-07-2022,23:20:00,5.09812,21.12442,17.03123,23.2402,36,0
09-07-2022,23:40:00,5.11517,34.69193,16.26764,31.10257,38,0
09-07-2022,00:00:00,4.83707,36.48629,20.79702,22.27002,40,0
09-07-2022,00:20:00,5.08521,15.14107,5.41745,23.82966,41,0
09-07-2022,00:40:00,5.64907,44.95094,19.70175,48.74451,43,0
09-07-2022,01:00:00,4.97111,27.47207,10.87633,36.32641,43,0
09-07-2022,01:20:00,7.17753,39.39254,14.64221,21.31804,43,0
09-07-2022,01:40:00,4.60739,29.37913,9.82916,26.71269,43,0
09-07-2022,02:00:00,6.84642,21.48369,22.79704,44.5348,42,0
09-07-2022,02:20:00,6.65516,32.73656,7.98391,41.2503,42,0
09-07-2022,02:40:00,7.11779,30.13886,3.76919,49.79243,41,0
09-07-2022,03:00:00,5.98475,23.49177,22.3058,57.62484,40,0
09-07-2022,03:20:00,6.85543,25.72116,18.5123,43.98339,39,0
09-07-2022,03:40:00,5.49154,41.29775,16.26322,47.9054,38,0
09-07-2022,04:00:00,5.00938,32.90275,5.55374,16.03847,38,0
09-07-2022,04:20:00,6.84459,29.68814,12.17285,39.65914,37,0
09-07-2022,04:40:00,5.86448,27.41872,12.27282,16.47614,37,0
09-07-2022,05:00:00,4.78366,22.83416,16.8405,56.31728,36,0
09-07-2022,05:20:00,7.26533,43.42698,21.78145,24.66141,36,0
09-07-2022,05:40:00,6.34331,42.54474,7.08366,18.82264,34,0
09-07-2022,06:00:00,4.96478,19.13099,19.97111,26.34885,31,0
09-07-2022,06:20:00,5.39219,23.53753,20.68574,58.52366,32,0
09-07-2022,06:40:00,7.47685,26.16988,6.24456,51.80905,33,0
09-07-2022,07:00:00,6.69705,41.53729,23.97964,56.52528,36,0
10-07-2022,07:20:00,6.40321,33.80796,16.16076,47.11987,38,0
10-07-2022,07:40:00,6.49505,25.14372,6.13214,51.81802,41,0
10-07-2022,08:00:00,7.47892,39.48275,9.36739,32.16692,41,0
10-07-2022,08:20:00,5.01579,22.68802,16.02473,60.36282,41,0
10-07-2022,08:40:00,6.21482,20.99583,22.56451,48.74567,41,0
10-07-2022,09:00:00,7.29876,42.14895,8.24604,43.57216,41,0
10-07-2022,09:20:00,5.47006,19.80541,12.27578,36.49849,41,0
10-07-2022,09:40:00,6.85541,34.54794,9.01702,38.01409,41,0
10-07-2022,10:00:00,5.41152,21.5975,5.38575,42.52612,40,0
10-07-2022,10:20:00,5.89007,31.89133,16.74998,34.65935,39,0
10-07-2022,10:40:00,6.39563,29.86316,16.27515,41.28856,38,0
10-07-2022,11:00:00,6.7642,40.32204,4.37427,32.498,37,0
10-07-2022,11:20:00,7.47396,39.26912,7.47583,29.36451,36,0
10-07-2022,11:40:00,6.3418,38.87724,21.02512,46.02363,36,0
10-07-2022,12:00:00,6.1252,20.17641,7.60421,35.13052,34,0
10-07-2022,12:20:00,5.62028,25.70539,7.91778,55.69908,33,0
10-07-2022,12:40:00,6.24508,26.944,9.92182,26.96478,32,0
10-07-2022,13:00:00,4.8589,44.45155,13.97612,18.11868,32,0
10-07-2022,13:20:00,5.4787,25.00877,14.84306,24.62295,33,0
10-07-2022,13:40:00,6.2333,15.30312,16.55831,48.93882,34,0
10-07-2022,14:00:00,5.31212,36.1485,16.73086,51.6141,35,0
10-07-2022,14:20:00,5.75451,20.5348,9.10838,53.24454,37,0
10-07-2022,14:40:00,4.53276,24.39835,7.98752,42.66677,39,0
10-07-2022,15:00:00,5.12571,21.06185,11.65519,43.80602,41,0
10-07-2022,15:20:00,6.59777,14.93576,17.67454,34.75935,41,0
10-07-2022,15:40:00,5.77332,23.41299,23.54593,37.50695,40,0
10-07-2022,16:00:00,5.64619,18.3326,12.76814,42.49831,40,0
10-07-2022,16:20:00,5.41034,26.10415,10.52696,59.12614,40,0
10-07-2022,16:40:00,5.68498,29.6617,5.62589,42.31028,40,0
10-07-2022,17:00:00,6.02329,28.79793,10.56974,38.92756,39,0
10-07-2022,17:20:00,5.74416,29.72705,20.42261,40.2612,38,0
10-07-2022,17:40:00,6.92032,41.77649,21.06407,53.03649,36,0
10-07-2022,18:00:00,6.01859,44.70406,19.61078,26.0206,35,0
10-07-2022,18:20:00,6.77198,19.73509,20.17234,53.0009,34,0
10-07-2022,18:40:00,7.28886,27.99638,10.19265,23.49117,33,0
10-07-2022,19:00:00,5.60902,45.38675,6.12285,17.10781,33,0
10-07-2022,19:20:00,4.89035,44.86609,7.73949,53.76181,32,0
10-07-2022,19:40:00,7.14218,36.54395,10.99081,58.19021,32,0
10-07-2022,20:00:00,4.74152,24.79458,15.80488,45.11635,31,0
10-07-2022,20:20:00,7.25328,15.86769,6.3179,44.87649,30,0
10-07-2022,20:40:00,5.39147,32.55833,4.04992,22.94553,32,0
10-07-2022,21:00:00,5.97435,37.37625,6.11564,40.17435,33,0
10-07-2022,21:20:00,7.49754,45.06608,18.54223,43.05599,34,0
10-07-2022,21:40:00,6.16869,42.04105,19.40246,60.30292,36,0
10-07-2022,22:00:00,6.73788,31.49362,24.51019,28.60949,38,0
10-07-2022,22:20:00,6.0384,35.96772,22.87429,54.47231,40,0
10-07-2022,22:40:00,6.36721,27.66801,18.14293,25.1206,40,0
10-07-2022,23:00:00,6.4242,43.67153,11.1417,58.90369,40,0
10-07-2022,23:20:00,4.81041,33.48955,11.45077,49.75902,40,0
10-07-2022,23:40:00,4.83124,18.88851,19.4715,36.14029,40,0
10-07-2022,00:00:00,5.52112,26.66579,21.39559,42.90587,40,0
10-07-2022,00:20:00,7.12474,23.75329,9.54957,19.24784,40,0
10-07-2022,00:40:00,7.42143,42.39152,19.50152,40.36534,39,0
10-07-2022,01:00:00,6.3111,21.75765,4.16168,52.0496,38,0
10-07-2022,01:20:00,4.86203,35.33741,22.00524,55.26472,37,0
10-07-2022,01:40:00,4.5169,33.00097,20.07604,47.52424,36,0
10-07-2022,02:00:00,6.55538,36.58349,18.13949,31.79409,35,0
10-07-2022,02:20:00,5.99448,31.58255,12.16852,54.41962,35,0
10-07-2022,02:40:00,5.98063,33.26395,10.30881,50.15013,34,0
10-07-2022,03:00:00,4.94948,45.21523,5.54324,38.35382,33,0
10-07-2022,03:20:00,5.54635,14.70373,7.19508,25.78858,33,0
10-07-2022,03:40:00,5.27204,27.35642,12.20297,19.3231,32,0
10-07-2022,04:00:00,4.89077,20.41019,8.66267,18.6204,32,0
10-07-2022,04:20:00,7.14029,29.59883,17.82851,51.05284,31,0
10-07-2022,04:40:00,7.47614,33.14255,14.76984,43.43384,32,0
10-07-2022,05:00:00,6.81891,44.257,19.10306,51.65964,34,0
10-07-2022,05:20:00,5.13899,28.99377,11.75967,19.47925,35,0
10-07-2022,05:40:00,6.56638,27.45635,13.66892,48.97716,37,0
10-07-2022,06:00:00,4.74453,24.08942,6.40397,51.4129,38,0
10-07-2022,06:20:00,5.34204,33.0236,16.46315,56.36889,40,0
10-07-2022,06:40:00,4.69252,33.85514,18.69054,18.16054,41,0
10-07-2022,07:00:00,5.58053,45.13556,22.33568,47.65719,41,0
11-07-2022,07:20:00,6.97505,30.79147,12.80235,19.59306,40,0
11-07-2022,07:40:00,5.20926,23.30843,8.67601,44.81976,40,0
11-07-2022,08:00:00,6.68201,41.16819,24.77194,30.45266,39,0
11-07-2022,08:20:00,6.97156,45.11566,6.97806,53.24248,38,0
11-07-2022,08:40:00,6.75044,20.42057,25.24329,42.76979,38,0
11-07-2022,09:00:00,6.31875,28.17165,4.46614,35.57145,37,0
11-07-2022,09:20:00,5.423,34.40899,18.38129,54.48624,36,0
11-07-2022,09:40:00,7.45337,15.22516,13.86728,49.57403,36,0
11-07-2022,10:00:00,7.29341,39.7425,13.35911,30.90778,35,0
11-07-2022,10:20:00,6.55102,41.2529,25.15226,52.26661,33,0
11-07-2022,10:40:00,5.80599,37.42684,18.84974,28.84646,32,0
11-07-2022,11:00:00,5.24991,18.34649,5.11916,52.77937,31,0
11-07-2022,11:20:00,6.3712,44.55384,15.7892,50.45575,30,0
11-07-2022,11:40:00,6.70751,36.42502,5.11815,38.97846,31,0
11-07-2022,12:00:00,6.58859,44.37639,18.54919,38.06275,33,0
11-07-2022,12:20:00,7.38132,44.9234,5.93717,48.12387,34,0
11-07-2022,12:40:00,6.00701,18.00253,17.48604,24.23033,38,0
11-07-2022,13:00:00,5.33897,23.71022,6.78291,15.59055,40,0
11-07-2022,13:20:00,5.52005,33.38811,9.70012,49.17042,41,0
11-07-2022,13:40:00,5.71659,17.17242,19.50598,29.76846,43,0
11-07-2022,14:00:00,5.18976,28.33409,17.67959,21.09626,44,0
11-07-2022,14:20:00,6.94693,39.32139,17.29644,41.69556,41,0
11-07-2022,14:40:00,7.19945,31.34868,8.8349,16.12334,40,0
11-07-2022,15:00:00,6.77191,28.53978,22.19444,29.50106,39,0
11-07-2022,15:20:00,5.06836,24.08488,18.33743,40.50699,39,0
11-07-2022,15:40:00,5.52078,28.29777,7.47429,30.45561,38,0
11-07-2022,16:00:00,5.0944,31.14738,14.44331,22.68102,37,0
11-07-2022,16:20:00,4.5715,17.15062,19.7853,54.88522,36,0
11-07-2022,16:40:00,7.31578,45.1186,16.62166,53.53296,36,0
11-07-2022,17:00:00,5.23016,39.79823,7.61492,19.97116,35,0
11-07-2022,17:20:00,6.3214,21.16547,4.60715,39.60865,35,0
11-07-2022,17:40:00,6.28736,26.5427,14.61364,39.14998,34,0
11-07-2022,18:00:00,6.23457,21.45232,21.24834,49.82091,33,0
11-07-2022,18:20:00,5.30252,24.75452,9.08605,31.74721,32,0
11-07-2022,18:40:00,5.28313,31.30448,24.81031,55.79587,34,0
11-07-2022,19:00:00,5.95436,30.9606,14.12714,21.49358,35,0
11-07-2022,19:20:00,4.75759,24.75779,6.02057,18.76738,36,0
11-07-2022,19:40:00,4.85459,33.39329,21.80913,28.62565,37,0
11-07-2022,20:00:00,5.12028,16.45679,19.08388,36.75949,39,0
11-07-2022,20:20:00,6.36351,22.41251,6.79987,32.10391,40,0
11-07-2022,20:40:00,7.23806,23.41252,21.97776,27.94955,41,0
11-07-2022,21:00:00,6.26383,36.20062,15.40987,42.86152,42,0
11-07-2022,21:20:00,5.2057,23.72246,5.639,51.82528,41,0
11-07-2022,21:40:00,5.99051,22.84478,9.70898,17.08254,39,0
11-07-2022,22:00:00,6.84345,32.79104,9.717,43.62898,38,0
11-07-2022,22:20:00,6.04513,43.7969,12.22057,20.69031,38,0
11-07-2022,22:40:00,7.42285,15.73013,22.34668,55.96761,37,0
11-07-2022,23:00:00,6.36851,42.57805,24.00856,57.39661,36,0
11-07-2022,23:20:00,6.91721,33.49022,21.23106,35.22966,36,0
11-07-2022,23:40:00,4.96176,31.24151,6.07973,24.06888,35,0
11-07-2022,00:00:00,4.7018,30.18324,9.2105,22.61787,35,0
11-07-2022,00:20:00,7.00291,41.01075,6.85351,36.63178,34,0
11-07-2022,00:40:00,5.12648,33.0454,21.7994,20.71006,33,0
11-07-2022,01:00:00,6.6586,36.78717,10.15694,41.14648,33,0
11-07-2022,01:20:00,7.15551,42.53107,20.83263,20.87661,32,0
11-07-2022,01:40:00,5.68302,20.8117,22.72388,58.07565,33,0
11-07-2022,02:00:00,5.45725,43.66272,23.74654,53.46814,36,0
11-07-2022,02:20:00,5.95171,30.52173,13.2157,21.51011,38,0
11-07-2022,02:40:00,7.00753,37.23973,14.43461,46.80879,39,0
11-07-2022,03:00:00,4.78803,37.73015,8.12267,18.59748,41,0
11-07-2022,03:20:00,6.72352,34.88289,11.69043,48.51412,40,0
11-07-2022,03:40:00,5.17095,23.32953,22.37901,16.84102,40,0
11-07-2022,04:00:00,6.31554,35.51525,20.97117,29.55246,40,0
11-07-2022,04:20:00,7.16539,16.81901,10.34267,48.40904,40,0
11-07-2022,04:40:00,6.10958,20.60935,21.6344,45.6815,40,0
11-07-2022,05:00:00,5.3207,34.70567,23.47475,47.67131,39,0
11-07-2022,05:20:00,6.08895,39.27637,16.71082,56.8739,39,0
11-07-2022,05:40:00,5.57141,29.57967,17.03082,57.39882,39,0
11-07-2022,06:00:00,6.49571,18.36801,17.08347,23.65229,39,0
11-07-2022,06:20:00,4.83479,16.44846,13.06701,27.80318,38,0
11-07-2022,06:40:00,5.11384,42.17773,16.3121,48.63526,38,0
11-07-2022,07:00:00,7.4131,29.64312,12.27482,59.21796,38,0
12-07-2022,07:20:00,5.73787,18.86751,15.12109,49.06667,37,0
12-07-2022,07:40:00,5.19334,39.08748,16.11662,46.94435,36,0
12-07-2022,08:00:00,7.11797,37.86522,6.17775,56.13115,36,0
12-07-2022,08:20:00,6.61291,28.55245,9.34118,49.79982,35,0
12-07-2022,08:40:00,5.32516,24.43962,24.83584,58.43404,34,0
12-07-2022,09:00:00,5.65531,40.49761,18.29897,47.88515,32,0
12-07-2022,09:20:00,6.43302,17.87895,7.38829,18.53115,34,0
12-07-2022,09:40:00,5.15717,38.38122,6.78192,55.42441,35,0
12-07-2022,10:00:00,4.67995,33.4444,10.75221,48.87046,36,0
12-07-2022,10:20:00,4.84787,35.47277,22.20053,37.91951,37,0
12-07-2022,10:40:00,5.17686,25.0335,16.33554,30.15093,40,0
12-07-2022,11:00:00,6.48205,24.1618,4.38585,49.07335,40,0
12-07-2022,11:20:00,6.95527,35.56575,22.0868,45.26588,39,0
12-07-2022,11:40:00,7.19316,44.28664,7.4551,48.14366,39,0
12-07-2022,12:00:00,5.62157,34.83985,13.79933,59.44015,37,0
12-07-2022,12:20:00,6.58048,40.67232,25.12351,53.40589,37,0
12-07-2022,12:40:00,5.10198,30.19371,11.6666,33.69473,36,0
12-07-2022,13:00:00,5.18685,20.73354,8.22284,19.05605,35,0
12-07-2022,13:20:00,4.90703,21.7958,9.68172,26.21702,35,0
12-07-2022,13:40:00,5.71118,41.64054,6.36113,18.55908,34,0
12-07-2022,14:00:00,7.11168,40.55044,6.84889,41.7556,33,0
12-07-2022,14:20:00,7.13335,21.14807,19.02625,41.93183,33,0
12-07-2022,14:40:00,7.42652,19.19023,23.41681,38.39898,33,0
12-07-2022,15:00:00,5.46376,30.37514,3.92085,40.17181,33,0
12-07-2022,15:20:00,7.01451,26.81207,24.70759,59.94107,34,0
12-07-2022,15:40:00,4.75365,39.66114,17.0511,46.91987,35,0
12-07-2022,16:00:00,6.31263,32.11064,7.38179,43.38901,37,0
12-07-2022,16:20:00,6.45771,26.21878,13.62007,41.41479,38,0
12-07-2022,16:40:00,6.45209,25.68941,16.17352,58.11616,39,0
12-07-2022,17:00:00,5.45406,44.67697,12.5382,24.7454,40,0
12-07-2022,17:20:00,5.93452,29.47267,7.64688,54.12029,40,0
12-07-2022,17:40:00,5.42766,21.69493,20.17801,58.20498,41,0
12-07-2022,18:00:00,6.57215,26.63237,9.8109,15.94416,41,0
12-07-2022,18:20:00,6.62221,31.86334,3.79797,51.07527,40,0
12-07-2022,18:40:00,5.12657,16.97414,19.19387,27.71068,40,0
12-07-2022,19:00:00,6.03709,35.29176,4.38679,46.0217,39,0
12-07-2022,19:20:00,6.49695,27.66789,6.19311,19.59164,38,0
12-07-2022,19:40:00,6.87942,23.3012,11.69277,47.2484,37,0
12-07-2022,20:00:00,6.29605,27.8202,22.01066,46.8283,36,0
12-07-2022,20:20:00,5.75947,39.14961,14.07679,23.87442,36,0
12-07-2022,20:40:00,7.06239,16.64348,23.56794,38.65737,34,0
12-07-2022,21:00:00,6.11296,43.72881,7.21235,32.08791,34,0
12-07-2022,21:20:00,5.87736,45.34617,16.47758,43.67499,33,0
12-07-2022,21:40:00,6.85862,37.35147,23.65911,57.52829,33,0
12-07-2022,22:00:00,4.64416,29.75965,17.54556,16.81264,33,0
12-07-2022,22:20:00,7.10952,45.10864,20.56016,24.35845,32,0
12-07-2022,22:40:00,5.19001,16.45763,21.22568,49.32936,33,0
12-07-2022,23:00:00,5.92457,43.28218,8.77346,37.11877,35,0
12-07-2022,23:20:00,6.16804,26.93499,11.38311,24.09493,37,0
12-07-2022,23:40:00,5.91997,15.97968,6.56031,59.36685,38,0
12-07-2022,00:00:00,4.61537,42.75605,14.22987,45.13109,40,0
12-07-2022,00:20:00,4.63041,36.28312,17.6861,23.99435,40,0
12-07-2022,00:40:00,4.55286,30.95501,25.49759,34.80895,40,0
12-07-2022,01:00:00,6.17735,42.97304,20.98466,29.25207,40,0
12-07-2022,01:20:00,5.591,25.74675,20.24245,58.46092,40,0
12-07-2022,01:40:00,4.94325,44.74069,23.24021,58.15006,40,0
12-07-2022,02:00:00,6.88557,39.94425,23.33854,53.69109,40,0
12-07-2022,02:20:00,5.35365,39.54641,15.24846,18.83272,39,0
12-07-2022,02:40:00,6.92198,35.12047,10.01716,20.29401,38,0
12-07-2022,03:00:00,6.54967,33.1102,11.51961,24.38331,37,0
12-07-2022,03:20:00,7.26583,24.90834,14.88182,51.87086,37,0
12-07-2022,03:40:00,4.77647,15.77802,5.23053,53.91827,36,0
12-07-2022,04:00:00,5.8685,16.42994,21.66045,19.77727,35,0
12-07-2022,04:20:00,7.21659,17.13057,17.3584,50.48755,34,0
12-07-2022,04:40:00,4.83261,16.95094,24.02341,34.94028,34,0
12-07-2022,05:00:00,5.81159,17.29469,15.97153,47.05517,33,0
12-07-2022,05:20:00,6.96685,41.47867,7.56497,22.32552,32,0
12-07-2022,05:40:00,6.34169,20.54517,10.80219,27.52714,32,0
12-07-2022,06:00:00,4.82898,31.2925,23.69162,46.19345,33,0
12-07-2022,06:20:00,4.83745,39.2309,13.73845,44.61773,33,0
12-07-2022,06:40:00,6.09659,23.83067,13.71284,38.7733,34,0
12-07-2022,07:00:00,6.62032,45.15264,8.24909,17.61328,36,0
13-07-2022,07:20:00,7.44177,19.42163,7.77426,37.69272,37,0
13-07-2022,07:40:00,6.47324,21.30044,15.48787,55.38543,38,0
13-07-2022,08:00:00,6.98476,27.22662,18.09349,31.224,40,0
13-07-2022,08:20:00,5.4121,38.0565,7.29783,21.65878,41,0
13-07-2022,08:40:00,5.82277,20.61244,17.60394,41.80558,42,0
13-07-2022,09:00:00,5.63796,30.81694,12.6645,43.48309,40,0
13-07-2022,09:20:00,5.56566,30.68561,20.12793,39.59999,40,0
13-07-2022,09:40:00,7.21244,14.5451,8.18726,43.99261,39,0
13-07-2022,10:00:00,5.77514,25.77309,19.61319,26.92418,38,0
13-07-2022,10:20:00,5.39105,40.18605,5.29632,15.55445,36,0
13-07-2022,10:40:00,5.11016,31.17558,25.47504,32.89326,36,0
13-07-2022,11:00:00,5.40895,38.537,20.34857,29.94318,35,0
13-07-2022,11:20:00,5.3958,32.99183,13.326,23.03442,35,0
13-07-2022,11:40:00,7.23462,21.03305,22.24662,48.34384,34,0
13-07-2022,12:00:00,7.28171,19.54714,17.16239,31.54124,34,0
13-07-2022,12:20:00,5.11949,24.439,18.12006,17.81137,33,0
13-07-2022,12:40:00,5.98361,44.07995,12.13417,28.7856,32,0
13-07-2022,13:00:00,5.86735,31.33059,3.53334,39.21973,31,0
13-07-2022,13:20:00,5.60837,26.27008,19.50307,18.57809,32,0
13-07-2022,13:40:00,6.54694,35.04324,12.56495,27.52902,33,0
13-07-2022,14:00:00,5.83956,38.99727,25.15302,26.90383,34,0
13-07-2022,14:20:00,4.89669,36.70874,25.04385,19.71776,35,0
13-07-2022,14:40:00,7.07262,43.99898,22.15254,26.38304,37,0
13-07-2022,15:00:00,6.81942,41.79558,9.61408,44.74779,38,0
13-07-2022,15:20:00,4.69811,18.59934,16.90177,19.62274,38,0
13-07-2022,15:40:00,5.32995,28.92447,25.08763,55.85636,38,0
13-07-2022,16:00:00,7.21791,40.01345,6.05357,46.27479,38,0
13-07-2022,16:20:00,7.18754,30.40064,21.75708,17.75114,38,0
13-07-2022,16:40:00,5.91241,45.00397,6.11848,41.82955,37,0
13-07-2022,17:00:00,6.30706,23.65026,20.47548,51.04649,37,0
13-07-2022,17:20:00,5.66374,20.7248,10.2483,52.08425,37,0
13-07-2022,17:40:00,5.38824,25.72831,5.66841,59.38395,37,0
13-07-2022,18:00:00,5.84957,31.64071,24.29258,21.93921,37,0
13-07-2022,18:20:00,7.00342,41.80331,19.26209,43.41233,36,0
13-07-2022,18:40:00,5.488,34.65439,15.59092,24.91059,36,0
13-07-2022,19:00:00,6.62642,30.59721,19.93386,48.46518,35,0
13-07-2022,19:20:00,6.49754,26.34344,11.19033,44.29317,34,0
13-07-2022,19:40:00,5.50156,20.89178,18.02611,44.51077,32,0
13-07-2022,20:00:00,7.12474,29.42825,22.04678,57.90917,30,0
13-07-2022,20:20:00,6.62535,30.25276,24.93725,21.85052,29,0
13-07-2022,20:40:00,6.23668,43.07196,4.9326,29.81676,30,0
13-07-2022,21:00:00,6.71472,35.32961,4.79893,16.55977,30,0
13-07-2022,21:20:00,6.91402,32.73816,7.87465,39.81126,32,0
13-07-2022,21:40:00,7.24469,17.55309,7.87413,34.78733,33,0
13-07-2022,22:00:00,6.64636,31.29159,25.36778,49.38359,34,0
13-07-2022,22:20:00,6.52219,24.064,7.14387,50.45052,34,0
13-07-2022,22:40:00,5.17821,23.08856,9.18784,34.42681,35,0
13-07-2022,23:00:00,6.56828,19.79559,20.83637,56.25401,34,0
13-07-2022,23:20:00,4.70452,39.24169,7.0365,54.34023,34,0
13-07-2022,23:40:00,6.39289,17.54994,14.00852,51.81875,33,0
13-07-2022,00:00:00,6.91531,25.41169,23.2227,39.59932,32,0
13-07-2022,00:20:00,5.76019,25.3473,23.01011,31.3965,31,0
13-07-2022,00:40:00,5.85772,24.32342,7.18227,50.9775,31,0
13-07-2022,01:00:00,5.24701,35.32249,15.45006,55.44014,31,0
13-07-2022,01:20:00,7.34052,32.00827,25.32206,46.64487,30,0
13-07-2022,01:40:00,5.59383,41.00495,16.11352,54.57117,31,0
13-07-2022,02:00:00,5.86825,44.48716,6.41429,39.34892,31,0
13-07-2022,02:20:00,6.92703,26.81739,17.97802,48.30475,31,0
13-07-2022,02:40:00,5.36346,18.90615,21.3052,23.07068,31,0
13-07-2022,03:00:00,5.97725,40.02443,5.82095,45.13477,32,0
13-07-2022,03:20:00,6.50916,21.46646,11.05697,40.97199,33,0
13-07-2022,03:40:00,4.84027,30.17493,23.8037,53.38249,35,0
13-07-2022,04:00:00,4.80623,17.13166,19.77142,21.0257,37,0
13-07-2022,04:20:00,6.19808,15.51579,10.23339,48.49845,37,0
13-07-2022,04:40:00,5.22799,27.00065,24.47053,38.29663,36,0
